,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
39,BGR,-0.09119999999999999,6.73745,7.41333,0.0973,33.4,8,Morningstar US CEF Sector Equity,16,BlackRock,True,15.75,0.14,17.33,2026-02-27T00:00:00,09250U101,BlackRock Energy and Resources,2026-02-27,XBGRX,Equity-Sector Equity,0.0,400.935,,Monthly,0.19888,0.0973,25.0,,,,1.12,,441.155,True,True,False,False,True,False,,14.93,16.11,19.93,20.9,23.74,17.85,,,29.19,964890,,,,,,,13.43059,-5.1114,-2.16,-1.32,-1.9100000000000001,2026-02-27T00:00:00,2004-12-23T00:00:00,12/23/2004,1103760000,2026-02-13T00:00:00
40,BDJ,-0.0291,7.45783,7.68149,0.0619,16.61,3,Morningstar US CEF Covered Call,16,BlackRock,True,9.67,-0.03,9.96,2026-02-27T00:00:00,09251A104,BlackRock Enhanced Dividend Achievers,2026-02-27,XBDJX,Equity-Covered-Call Funds,0.42,1711.055,,Monthly,0.08937,0.0619,15.0,,,,0.88,,1769.863,True,True,True,False,True,False,,12.99,11.79,10.3,12.3,3.55,3.35,,,19.0,4160410,,,,,,,8.92418,-5.46714,2.26,1.33,1.81,2026-02-27T00:00:00,2005-08-26T00:00:00,8/26/2005,1125014400,2026-02-13T00:00:00
41,BOE,-0.0864,7.52388,8.23568,0.0827,15.46,3,Morningstar US CEF Covered Call,16,BlackRock,True,12.05,0.01,13.19,2026-02-27T00:00:00,092501105,BlackRock Enhanced Glbl Div Trust,2026-02-27,XBOEX,Equity-Covered-Call Funds,0.02,669.982,,Monthly,0.09219000000000001,0.0827,25.0,,,,0.93,,733.366,True,True,True,False,True,False,,13.06,15.0,8.67,10.18,3.63,4.35,,,16.57,1443490,,,,,,,11.38847,-8.81161,0.21,1.27,1.08,2026-02-27T00:00:00,2005-05-26T00:00:00,5/26/2005,1117065600,2026-02-13T00:00:00
42,BGY,-0.0564,7.79268,8.25848,0.0426,16.0,3,Morningstar US CEF Covered Call,16,BlackRock,True,6.19,0.0,6.56,2026-02-27T00:00:00,092524107,BlackRock Enhanced Intl Div Trust,2026-02-27,XBGYX,Equity-Covered-Call Funds,0.36,560.903,,Monthly,0.07100000000000001,0.0426,20.0,,,,1.13,,594.431,True,True,True,False,True,False,,10.54,13.72,7.71,9.32,5.51,6.78,,,19.49,2834820,,,,,,,5.76565,-7.20126,1.78,2.13,2.09,2026-02-27T00:00:00,2007-05-25T00:00:00,5/25/2007,1180051200,2026-02-13T00:00:00
43,CII,0.0138,7.55357,7.45046,0.141,22.97,3,Morningstar US CEF Covered Call,16,BlackRock,True,22.71,0.1,22.4,2026-02-27T00:00:00,09256A109,BlackRock Enhanced Large Cap Core Fund,2026-02-27,XCIIX,Equity-Covered-Call Funds,0.27,929.247,,Monthly,-0.01252,0.141,20.0,,,,0.93,,919.047,True,True,True,False,True,False,,18.4,19.55,12.62,14.77,0.28,-1.5899999999999999,,,33.14,1128770,,,,,,,21.6849,-3.12666,1.19,-0.56,0.49,2026-02-27T00:00:00,2004-04-27T00:00:00,4/27/2004,1083024000,2026-02-13T00:00:00
44,ECAT,-0.051399999999999994,20.82782,21.95588,0.27331,13.69,25,Morningstar US CEF Global Allocation,16,BlackRock,True,15.14,-0.08,15.96,2026-02-27T00:00:00,09262F100,BlackRock ESG Capital Allocation Term,2026-02-27,ECAT,Hybrid-Global Allocation,0.09,1504.095,,Monthly,0.13638,0.27331,20.0,,,2.56,1.4,,1587.059,True,False,False,False,True,True,,14.67,19.99,,,2.18,2.04,,,13.36,3720120,,,97.4347,,,,15.93142,-2.6096,-1.3,-1.32,-1.38,2026-02-27T00:00:00,2021-09-27T00:00:00,9/27/2021,1632700800,2026-02-13T00:00:00
45,FRA,-0.0421,12.75605,13.31613,0.12383999999999999,3.29,19,Morningstar US CEF Senior Loans,17,"BlackRock Advisors, LLC",True,11.16,-0.09,11.65,2026-02-27T00:00:00,09255X100,BlackRock Floating Rate Inc Strategies,2026-02-27,XFRAX,Fixed Income - Taxable-Senior Loans,25.08,394.856,-0.184,Monthly,0.46395000000000003,0.12383999999999999,20.0,7.4662,,,2.95,,550.21,True,False,False,False,True,False,,7.76,9.77,5.77,7.12,-1.62,-3.26,,,-3.36,1531250,,,,,,,12.5278,1.91478,-1.7000000000000002,-1.46,-1.28,2026-02-27T00:00:00,2003-10-31T00:00:00,10/31/2003,1067558400,2026-02-13T00:00:00
46,BGT,-0.0325,12.66105,13.08577,0.12028,3.52,19,Morningstar US CEF Senior Loans,16,BlackRock,True,11.03,-0.07,11.4,2026-02-27T00:00:00,091941104,Blackrock Floating Rate Income,2026-02-27,XBGTX,Fixed Income - Taxable-Senior Loans,0.15,304.861,-0.154,Monthly,0.42364,0.12028,20.0,7.6938,,,2.86,,315.573,True,False,False,False,True,False,,7.99,10.52,5.93,7.6,-1.72,-0.58,,,-1.54,1503310,,,,,,,11.99412,-0.16737000000000002,-1.05,0.09,-0.51,2026-02-27T00:00:00,2004-08-30T00:00:00,8/30/2004,1093824000,2026-02-13T00:00:00
47,BME,-0.042199999999999994,7.06787,7.37963,0.2621,11.12,8,Morningstar US CEF Sector Equity,16,BlackRock,True,42.62,0.32,44.5,2026-02-27T00:00:00,09250W107,BlackRock Health Sciences,2026-02-27,XBMEX,Equity-Sector Equity,0.01,550.825,,Monthly,0.07494,0.2621,25.0,,,,1.1,,575.123,True,True,True,False,True,False,,9.84,7.91,6.42,5.26,2.42,4.93,,,14.78,461340,,,,,,,38.25509,-7.19732,2.51,1.11,1.77,2026-02-27T00:00:00,2005-03-28T00:00:00,3/28/2005,1111968000,2026-02-13T00:00:00
48,BMEZ,-0.1231,7.70128,8.78244,0.11,17.66,8,Morningstar US CEF Sector Equity,16,BlackRock,True,15.03,-0.06,17.14,2026-02-27T00:00:00,09260E105,BlackRock Health Sciences Term Trust,2026-02-27,XBMZX,Equity-Sector Equity,0.25,939.396,,Monthly,-0.07193000000000001,0.11,20.0,,,,1.44,,1073.915,True,True,False,False,True,True,,7.69,9.67,-2.1,-1.6800000000000002,1.52,1.33,,,6.7,2830800,,,,,,,14.6804,-8.32241,-1.17,-0.29,-0.81,2026-02-27T00:00:00,2020-01-29T00:00:00,1/29/2020,1580256000,2026-02-13T00:00:00
49,BKT,-0.0371,9.13201,9.48387,0.0882,5.34,15,Morningstar US CEF Investment Grade,16,BlackRock,True,11.16,0.0,11.59,2026-02-27T00:00:00,09247F209,BlackRock Income,2026-02-27,XBKTX,Fixed Income - Taxable-Investment Grade,19.43,271.096,-0.055,Monthly,0.19776,0.0882,10.0,4.1748,,8.8,2.75,,349.416,True,False,False,False,True,False,,4.89,5.25,-1.13,-1.35,2.25,2.7,,,3.67,1245240,,,88.9225,,,,11.40916,-2.91301,-0.5,0.38,0.3,2026-02-27T00:00:00,1988-08-01T00:00:00,8/1/1988,586396800,2026-02-13T00:00:00
50,BLW,0.0029,9.97357,9.94436,0.1132,6.77,16,Morningstar US CEF Limited Duration,16,BlackRock,True,13.66,0.0,13.62,2026-02-27T00:00:00,09249W101,BlackRock Limited Duration Income,2026-02-27,XBLWX,Fixed Income - Taxable-Limited Duration,38.58,526.843,-0.133,Monthly,0.52483,0.1132,20.0,6.9381,,,4.47,,855.2,True,False,False,False,True,False,,9.86,10.69,4.27,6.19,-0.39,1.07,,,5.82,951920,,,98.8263,,,,13.91905,0.31781000000000004,-0.02,1.42,0.68,2026-02-27T00:00:00,2003-07-28T00:00:00,7/28/2003,1059350400,2026-02-13T00:00:00
51,BIT,-0.0509,10.79564,11.37471,0.12369999999999999,7.97,17,Morningstar US CEF Multi-Sector,16,BlackRock,True,13.05,-0.04,13.75,2026-02-27T00:00:00,09258A107,BlackRock Multi-Sector Income Trust,2026-02-27,XBITX,Fixed Income - Taxable-Multi-Sector,28.36,733.043,-0.508,Monthly,0.48139,0.12369999999999999,20.0,6.1881,,,4.28,,1078.113,True,False,False,False,True,False,,9.12,6.28,4.45,4.32,0.63,1.81,,,0.49,2814900,7.97,,96.187,,,,13.79563,-2.36909,-0.9,-0.15,-0.12,2026-02-27T00:00:00,2013-02-25T00:00:00,2/25/2013,1361750400,2026-02-13T00:00:00
52,MUA,-0.0323,5.81659,6.01083,0.0555,3.18,21,Morningstar US CEF Municipal,16,BlackRock,False,11.08,0.06,11.45,2026-02-27T00:00:00,09254J102,BlackRock Muniassets,2026-02-27,XMUAX,Fixed Income - Municipal-Municipal,29.55,426.339,-0.004,Monthly,0.25193,0.0555,15.0,5.3748000000000005,,,2.59,,625.367,True,True,True,False,False,False,,6.43,7.97,0.73,0.6,2.88,4.5,,,5.67,1140140,17.98,,93.5149,,,,10.67771,-4.36541,0.45,-0.06,-0.13,2026-02-27T00:00:00,1993-06-25T00:00:00,6/25/1993,740966400,2026-02-06T00:00:00
53,BTT,-0.0817,2.22898,2.4272,0.0464,5.66,21,Morningstar US CEF Municipal,16,BlackRock,False,22.94,0.05,24.98,2026-02-27T00:00:00,09257P105,BlackRock Municipal 2030 Target Term,2026-02-27,XBTTX,Fixed Income - Municipal-Municipal,33.71,1505.138,0.148,Monthly,0.32242,0.0464,25.0,4.6241,,,2.69,,2472.347,True,True,True,False,False,True,,4.86,5.42,1.44,1.05,1.88,0.9400000000000001,,,9.53,1157840,20.61,,100.0039,,5.03,,22.07582,-9.26871,0.92,0.26,0.52,2026-02-27T00:00:00,2012-08-29T00:00:00,8/29/2012,1346198400,2026-02-13T00:00:00
54,MHD,-0.0873,5.46708,5.98993,0.0595,3.76,21,Morningstar US CEF Municipal,16,BlackRock,False,11.92,0.02,13.06,2026-02-27T00:00:00,09253N104,BlackRock Muniholdings,2026-02-27,XMHDX,Fixed Income - Municipal-Municipal,37.04,621.528,0.004,Monthly,0.28146,0.0595,15.0,4.9009,,,3.08,,1081.66,True,True,True,False,False,False,,4.27,6.25,-0.64,-0.99,2.98,2.55,,,4.8,1280910,4.53,,100.0397,,11.88,,11.51034,-8.92658,0.22,-0.39,0.05,2026-02-27T00:00:00,1997-05-02T00:00:00,5/2/1997,862531200,2026-02-06T00:00:00
55,MUC,-0.0848,5.39043,5.88991,0.0535,2.07,22,Morningstar US CEF Municipal-CA,16,BlackRock,False,10.9,0.0,11.91,2026-02-27T00:00:00,09254L107,BlackRock MuniHoldings CA Qty,2026-02-27,XMUCX,Fixed Income - Municipal-Municipal - CA,39.57,1026.605,0.07100000000000001,Monthly,0.25902000000000003,0.0535,15.0,5.0173,,,3.22,,1856.381,True,True,True,False,False,False,,3.25,5.44,-0.97,-1.19,2.2,3.85,,,4.05,2605040,3.2,,102.6167,,13.95,,10.58444,-9.16449,0.72,0.16,0.41000000000000003,2026-02-27T00:00:00,1998-02-27T00:00:00,2/27/1998,888537600,2026-02-06T00:00:00
56,MUJ,-0.027999999999999997,5.03888,5.184,0.054,5.06,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,12.5,0.08,12.86,2026-02-27T00:00:00,09254X101,BlackRock MuniHoldings NJ Qty,2026-02-27,XMUJX,Fixed Income - Municipal-Municipal - Single-State,38.78,664.814,0.085,Monthly,0.2571,0.054,15.0,4.7157,,,3.37,,1117.285,True,True,True,False,False,False,,4.92,9.4,0.51,2.43,3.27,5.97,,,12.87,1116680,18.62,,98.158,,11.71,,11.43251,-7.55757,1.9500000000000002,1.16,1.37,2026-02-27T00:00:00,1998-03-11T00:00:00,3/11/1998,889574400,2026-02-13T00:00:00
57,MIY,-0.0032,5.18225,5.19873,0.0545,3.5300000000000002,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,12.58,0.2,12.62,2026-02-27T00:00:00,09254V105,BlackRock MuniYield MI Quality,2026-02-27,XMIYX,Fixed Income - Municipal-Municipal - Single-State,38.78,364.377,0.07200000000000001,Monthly,0.24619,0.0545,15.0,4.8621,,,3.34,,597.106,True,True,True,False,False,False,,4.51,9.16,0.12,2.37,2.34,8.11,,,14.01,609380,9.8,,101.0319,,13.86,,11.47152,-6.21871,2.68,1.5899999999999999,2.06,2026-02-27T00:00:00,1992-10-30T00:00:00,10/30/1992,720403200,2026-02-13T00:00:00
58,MYN,-0.0873,5.53015,6.05917,0.062190999999999996,3.3,23,Morningstar US CEF Municipal-NY,17,"BlackRock Advisors, LLC",False,10.14,0.03,11.11,2026-02-27T00:00:00,09255E102,BlackRock MuniYield NY Quality,2026-02-27,XMYNX,Fixed Income - Municipal-Municipal - NY,37.96,388.496,0.069,Monthly,0.22539,0.062190999999999996,15.0,4.8219,,,3.2800000000000002,,686.122,True,True,True,False,False,False,,3.99,6.19,-0.47000000000000003,-0.35000000000000003,3.18,3.37,,,5.13,1009050,6.13,,100.4979,,14.87,,9.78426,-8.73179,0.0,-1.08,-0.5,2026-02-27T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2026-02-06T00:00:00
59,MPA,-0.0824,4.53566,4.94301,0.055292999999999995,4.11,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,11.58,0.03,12.62,2026-02-27T00:00:00,09255G107,BlackRock MuniYield PA Quality,2026-02-27,XMPAX,Fixed Income - Municipal-Municipal - Single-State,37.28,149.957,0.039,Monthly,0.2301,0.055292999999999995,15.0,4.7525,,,3.23,,260.57,True,True,True,False,False,False,,4.49,6.8,0.01,0.91,2.81,5.38,,,5.5,445480,7.1,,98.1888,,14.24,,11.10193,-8.79866,0.5700000000000001,0.53,0.38,2026-02-27T00:00:00,1992-10-30T00:00:00,10/30/1992,720403200,2026-02-13T00:00:00
60,MYI,-0.071,5.49959,5.92,0.065441,4.31,21,Morningstar US CEF Municipal,16,BlackRock,False,11.25,0.04,12.11,2026-02-27T00:00:00,09254E103,BlackRock MuniYield Qty III,2026-02-27,XMYIX,Fixed Income - Municipal-Municipal,39.25,747.757,0.04,Monthly,0.2657,0.065441,15.0,5.0377,,,3.23,,1325.031,True,True,True,False,False,False,,4.75,6.89,0.41000000000000003,0.91,3.07,4.53,,,5.98,1945580,3.95,,100.3561,,,,10.78682,-7.84227,0.76,0.23,0.44,2026-02-27T00:00:00,1992-04-13T00:00:00,4/13/1992,703123200,2026-02-06T00:00:00
61,MQY,-0.062400000000000004,5.49763,5.86352,0.068826,3.8,21,Morningstar US CEF Municipal,17,"BlackRock Advisors, LLC",False,11.870000000000001,0.12,12.66,2026-02-27T00:00:00,09254F100,BlackRock Muniyield Quality,2026-02-27,XMQYX,Fixed Income - Municipal-Municipal,37.47,852.665,0.060000000000000005,Monthly,0.27543,0.068826,15.0,4.969,,,3.2,,1454.341,True,True,True,False,False,False,,4.48,6.24,-0.08,-0.5700000000000001,2.9699999999999998,6.1,,,4.55,2050860,5.4,,99.6507,,12.69,,11.35391,-7.3581,0.9400000000000001,0.98,0.91,2026-02-27T00:00:00,1992-06-26T00:00:00,6/26/1992,709516800,2026-02-06T00:00:00
62,BCX,-0.0273,6.0,6.16814,0.1394,51.38,8,Morningstar US CEF Sector Equity,16,BlackRock,True,13.56,0.24,13.94,2026-02-27T00:00:00,09257A108,BlackRock Resources&Commodities Strategy,2026-02-27,XBCRX,Equity-Sector Equity,0.56,1033.789,,Monthly,0.12105,0.1394,20.0,8.75,,,1.1,,1068.758,True,True,True,False,True,False,,15.04,19.28,15.68,16.47,22.2,24.88,,,63.44,2275650,,,,,,,10.10998,-6.86616,2.5,1.88,1.87,2026-02-27T00:00:00,2011-03-29T00:00:00,3/29/2011,1301356800,2026-02-13T00:00:00
63,BSTZ,-0.0911,7.78754,8.56766,0.325,28.93,8,Morningstar US CEF Sector Equity,16,BlackRock,True,22.76,-0.28,25.04,2026-02-27T00:00:00,09260K101,BlackRock Science and Technology Term,2026-02-27,XBSZX,Equity-Sector Equity,1.6,1564.617,,Monthly,-0.12042,0.325,20.0,,,,1.07,,1749.277,True,True,False,False,True,True,,18.35,21.83,-0.31,1.4,1.9,2.12,,,29.58,2352860,,,,,,,20.94536,-8.57312,-0.31,0.98,0.42,2026-02-27T00:00:00,2019-06-26T00:00:00,6/26/2019,1561507200,2026-02-13T00:00:00
64,BST,-0.0332,7.21674,7.46454,0.5,20.42,8,Morningstar US CEF Sector Equity,16,BlackRock,True,40.19,-0.1,41.57,2026-02-27T00:00:00,09258G104,BlackRock Science and Technology Trust,2026-02-27,XBSTX,Equity-Sector Equity,0.04,1395.398,,Monthly,-0.13032,0.5,20.0,,,,1.07,,1443.877,True,True,True,False,True,False,,20.92,19.26,4.04,3.19,-0.87,0.38,,,22.75,1054940,,,,,,,38.45778,-5.33327,1.57,1.6600000000000001,1.8900000000000001,2026-02-27T00:00:00,2014-10-29T00:00:00,10/29/2014,1414540800,2026-02-13T00:00:00
65,BBN,-0.0601,6.64719,7.07233,0.115769,7.55,20,Morningstar US CEF Taxable Muni,17,"BlackRock Advisors, LLC",True,16.73,0.07,17.8,2026-02-27T00:00:00,09248X100,BlackRock Taxable Municipal Bond Trust,2026-02-27,XBBNX,Fixed Income - Taxable-Taxable Muni,32.25,1033.789,0.077,Monthly,0.49154000000000003,0.115769,20.0,5.921,,,3.42,,1623.578,True,True,False,False,True,False,,6.53,5.9,0.02,-1.13,4.18,3.75,,,6.12,2025200,2.96,,100.3707,,,,16.37402,-5.06691,-0.62,-0.71,-0.86,2026-02-27T00:00:00,2010-08-27T00:00:00,8/27/2010,1282867200,2026-02-13T00:00:00
66,BTX,-0.1598,8.05627,9.58904,0.105,14.48,10,Morningstar US CEF US Equity,16,BlackRock,True,6.57,-0.03,7.82,2026-02-27T00:00:00,09260Q108,BlackRock Tech and Private Equity Term,2026-02-27,XBTPX,Equity-U.S. Equity,1.29,766.787,,Monthly,-0.02179,0.105,20.0,,,,1.51,,924.648,True,False,False,False,True,True,,4.34,6.98,,,1.6,1.29,,,4.51,7977620,,,,,,,6.78655,-9.55406,-1.24,-0.32,-0.74,2026-02-27T00:00:00,2021-03-26T00:00:00,3/26/2021,1616716800,2026-02-13T00:00:00
67,BUI,0.0886,5.80783,5.33508,0.254785,37.84,8,Morningstar US CEF Sector Equity,16,BlackRock,True,30.59,0.25,28.1,2026-02-27T00:00:00,09248D104,"BlackRock Util, Infra & Power Opp",2026-02-27,XBUIX,Equity-Sector Equity,0.11,694.844,,Monthly,0.1455,0.254785,20.0,,,,1.08,,638.284,True,True,True,False,True,False,,16.99,20.26,11.69,11.68,15.61,20.31,,,50.25,631230,,,,,,,25.58831,2.88618,2.36,2.17,2.14,2026-02-27T00:00:00,2011-11-23T00:00:00,11/23/2011,1322006400,2026-02-13T00:00:00
68,BHV,-0.0725,4.65473,5.01838,0.058266,0.99,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,10.88,0.03,11.73,2026-02-27T00:00:00,092481100,BlackRock VA Municipal Bond,2026-02-27,XBHVX,Fixed Income - Municipal-Municipal - Single-State,38.29,17.28,0.024,Monthly,0.15939,0.058266,15.0,4.8311,,,4.53,,30.189,True,True,True,False,False,False,,2.58,3.7199999999999998,-1.49,-3.68,2.7199999999999998,5.01,,,4.28,53450,11.36,,99.9925,,14.56,,10.60313,-7.4051,0.08,0.07,-0.35000000000000003,2026-02-27T00:00:00,2002-04-30T00:00:00,4/30/2002,1020124800,2026-02-13T00:00:00
69,BGX,-0.1208,8.95377,10.1845,0.092,1.12,19,Morningstar US CEF Senior Loans,18,Blackstone Liquid Credit Strategies LLC,False,10.84,-0.07,12.33,2026-02-27T00:00:00,09257D102,Blackstone Long-Short Credit Income,2026-02-27,XXBGX,Fixed Income - Taxable-Senior Loans,32.66,137.758,,Monthly,0.53166,0.092,20.0,7.2184,,,5.2,,232.693,True,False,False,False,False,False,,7.67,8.24,3.88,3.95,-3.42,-6.26,,,-6.38,742480,,,,,17.0,,12.02154,-7.39363,-2.16,-3.02,-1.88,2026-02-27T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-02-20T00:00:00
70,BSL,-0.0363,8.4507,8.76923,0.095,-0.3,19,Morningstar US CEF Senior Loans,18,Blackstone Liquid Credit Strategies LLC,False,13.0,0.0,13.49,2026-02-27T00:00:00,09256U105,Blackstone Senior Floating Rt 2027 term,2026-02-27,XBSLX,Fixed Income - Taxable-Senior Loans,33.02,169.111,,Monthly,0.56552,0.095,20.0,7.2019,,,5.08,,262.239,True,False,False,False,False,True,,6.86,9.53,4.07,5.8,-3.87,-3.01,,,-0.22,430320,,,,,3.73,,13.92016,-2.81402,-0.8,1.1400000000000001,-0.1,2026-02-27T00:00:00,2010-05-26T00:00:00,5/26/2010,1274832000,2026-02-20T00:00:00
71,BGB,-0.0495,7.75819,8.16254,0.077,1.0,19,Morningstar US CEF Senior Loans,18,Blackstone Liquid Credit Strategies LLC,False,11.32,-0.03,11.91,2026-02-27T00:00:00,09257R101,Blackstone Strategic Credit 2027 term,2026-02-27,XBGBX,Fixed Income - Taxable-Senior Loans,37.96,505.601,,Monthly,0.16471,0.077,20.0,7.0876,,,6.22,,857.771,True,False,False,False,False,True,,7.62,10.48,3.83,5.58,-3.65,-3.26,,,-0.18,1465500,,,,,17.78,,11.97349,-4.52282,-0.29,-0.28,-0.19,2026-02-27T00:00:00,2012-09-26T00:00:00,9/26/2012,1348617600,2026-02-20T00:00:00
72,BPRE,-0.2735,5.57107,7.66819,0.1167,-5.58,7,Morningstar US CEF Real Estate,19,"Bluerock Fund Advisors, LLC",True,17.48,0.1,24.06,2026-02-27T00:00:00,09631P102,Bluerock Private Real Estate Fund,2026-02-27,XBPREX,Equity-Real Estate,,2500.416,,Monthly,,0.1167,14.0,,,,0.0,,3441.648,False,True,True,False,True,False,,-6.39,,0.66,,-0.73,17.29,,,,0,,,,,,,,,,,,2026-02-27T00:00:00,2014-04-01T00:00:00,4/1/2014,1396310400,2026-02-13T00:00:00
73,DHF,-0.09119999999999999,7.66423,8.43373,0.017499999999999998,6.1,14,Morningstar US CEF High Yield,20,BNY Mellon,False,2.49,-0.02,2.74,2026-02-27T00:00:00,09660L105,BNY Mellon High Yield Strategies Fund,2026-02-27,XDHFX,Fixed Income - Taxable-High Yield,27.08,181.114,,Monthly,0.10088,0.017499999999999998,15.0,6.9913,0.0,5.0,3.52,,273.298,True,False,False,True,False,False,,10.11,12.09,3.9,4.23,0.27,1.11,,,3.36,4757830,7.89,,100.8323,,4.25,2.98,2.53257,-8.01737,-0.92,-0.47000000000000003,-1.03,2026-02-27T00:00:00,1998-04-29T00:00:00,4/29/1998,893808000,2026-02-05T00:00:00
74,DMB,-0.0711,4.21405,4.53645,0.041999999999999996,2.68,21,Morningstar US CEF Municipal,20,BNY Mellon,False,11.11,0.03,11.96,2026-02-27T00:00:00,09662W109,BNY Mellon Muni Bond Infrastructure Fund,2026-02-27,XDMBX,Fixed Income - Municipal-Municipal,34.65,204.49,,Monthly,0.24524,0.041999999999999996,15.0,5.0675,13.95,19.93,3.26,,336.865,True,True,True,True,False,False,,4.4,4.5,0.25,-0.29,2.95,1.8599999999999999,,,6.95,658240,0.41000000000000003,,100.1719,,12.6,9.75,10.48037,-8.71606,1.03,-0.23,0.51,2026-02-27T00:00:00,2013-04-26T00:00:00,4/26/2013,1366934400,2026-02-18T00:00:00
75,DSM,-0.0693,4.6988,5.04854,0.026,2.69,21,Morningstar US CEF Municipal,20,BNY Mellon,False,6.18,-0.02,6.64,2026-02-27T00:00:00,09662E109,BNY Mellon Strategic Muni Bond,2026-02-27,XDSMX,Fixed Income - Municipal-Municipal,33.73,305.469,,Monthly,0.14652,0.026,10.0,4.9932,18.27,19.64,2.73,,495.292,True,True,True,True,False,False,,4.41,6.8100000000000005,-0.33,-0.29,2.76,0.9500000000000001,,,7.21,1267760,0.5800000000000001,,98.1905,,9.92,8.92,5.83273,-8.38097,0.84,-0.47000000000000003,0.3,2026-02-27T00:00:00,1989-11-22T00:00:00,11/22/1989,627696000,2026-02-12T00:00:00
76,LEO,-0.07,4.45714,4.79263,0.026,3.02,21,Morningstar US CEF Municipal,20,BNY Mellon,False,6.51,0.01,7.0,2026-02-27T00:00:00,05588W108,BNY Mellon Strategic Municipals,2026-02-27,XLEOX,Fixed Income - Municipal-Municipal,33.32,405.513,,Monthly,0.14969,0.026,10.0,5.0908,17.52,19.26,2.76,,653.909,True,True,True,True,False,False,,4.79,5.92,-0.1,-0.78,2.92,3.14,,,7.77,1811620,0.09000000000000001,,98.0667,,10.35,9.08,6.10854,-9.03827,1.24,0.04,0.75,2026-02-27T00:00:00,1987-09-23T00:00:00,9/23/1987,559353600,2026-02-12T00:00:00
77,BWG,-0.0817,10.59603,11.53846,0.08,9.57,13,Morningstar US CEF Global Income,53,"Franklin Templeton Fund Adviser, LLC",True,8.32,0.0,9.06,2026-02-27T00:00:00,10537L104,BrandywineGLOBAL â Global Inc Opp Fund,2026-02-27,XBWGX,Fixed Income - Taxable-Global Income,39.88,139.708,,Monthly,0.41084,0.08,20.0,7.3177,,,4.62,,253.066,True,False,False,False,True,False,,11.05,13.12,1.08,3.4,1.76,1.3,,,9.9,855110,,,,,,,8.39639,-7.76431,-0.3,-1.11,-1.03,2026-02-27T00:00:00,2012-03-28T00:00:00,3/28/2012,1332892800,2026-02-20T00:00:00
78,RA,-0.0755,9.72527,10.52006,0.118,8.9,14,Morningstar US CEF High Yield,21,Brookfield Public Securities Group LLC,True,13.46,-0.01,14.56,2026-02-27T00:00:00,112830104,Brookfield Real Assets Income Fund Inc.,2026-02-27,XRAIX,Fixed Income - Taxable-High Yield,24.18,743.728,,Monthly,0.44977,0.118,25.0,6.5144,,,3.1,,1061.421,True,True,True,False,True,False,,9.21,2.49,5.87,3.94,2.85,5.76,,,12.36,1855180,,,96.0362,,8.9,,13.12605,-9.11021,1.26,1.53,1.06,2026-02-27T00:00:00,2016-12-02T00:00:00,12/2/2016,1480636800,2026-02-05T00:00:00
79,CFND,-0.5051,,,,,10,Morningstar US CEF US Equity,23,C1 Advisors LLC,True,3.89,-4.4,7.86,2025-09-30T00:00:00,12673Q103,C1 Fund Inc.,2026-02-27,XCFNDX,Equity-U.S. Equity,,23.34,,Semi-Annually,,,10.0,,,,0.0,,47.16,False,True,True,False,True,False,,,,,,0.0,-20.61,,,,0,,,,,,,,,,-1.88,,2026-02-27T00:00:00,2025-08-07T00:00:00,8/7/2025,1754524800,
